"","SampleID","Batch","MouseID","Week","Diet","Supplement","Group","k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Lachnospiraceae.g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_28_4","k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Lachnospiraceae.g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium","k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Oscillospiraceae.g__GGB30454.s__GGB30454_SGB43514","k__Bacteria.p__Firmicutes.c__CFGB76293.o__OFGB76293.f__FGB76293.g__GGB79698.s__GGB79698_SGB41545","k__Bacteria.p__Bacteroidetes.c__CFGB9382.o__OFGB9382.f__FGB9382.g__GGB27878.s__GGB27878_SGB40312","k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Oscillospiraceae.g__GGB30461.s__GGB30461_SGB43533","k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_thetaiotaomicron","k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Oscillospiraceae.g__GGB30457.s__GGB30457_SGB63218","k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Oscillospiraceae.g__GGB75064.s__GGB75064_SGB102200","k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia.s__Akkermansia_muciniphila","k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Oscillospiraceae.g__GGB30463.s__GGB30463_SGB43537","k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Clostridiaceae.g__Clostridiaceae_unclassified.s__Clostridiaceae_bacterium","k__Bacteria.p__Firmicutes.c__CFGB72709.o__OFGB72709.f__FGB72709.g__GGB30300.s__GGB30300_SGB43264","k__Bacteria.p__Bacteria_unclassified.c__CFGB76064.o__OFGB76064.f__FGB76064.g__GGB28904.s__GGB28904_SGB41597","k__Bacteria.p__Firmicutes.c__CFGB76790.o__OFGB76790.f__FGB76790.g__GGB30302.s__GGB30302_SGB43267","k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Christensenellaceae.g__GGB30455.s__GGB30455_SGB43519","k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Peptostreptococcaceae.g__GGB29683.s__GGB29683_SGB42492","k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Oscillospiraceae.g__GGB75055.s__GGB75055_SGB43513","k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Oscillospiraceae.g__GGB30468.s__GGB30468_SGB43552","k__Bacteria.p__Firmicutes.c__CFGB9827.o__OFGB9827.f__FGB9827.g__GGB29531.s__GGB29531_SGB42317","k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Lachnospiraceae.g__Lachnospiraceae_unclassified.s__Lachnospiraceae_unclassified_SGB41424","k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Lachnospiraceae.g__GGB28766.s__GGB28766_SGB41416","k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Lachnospiraceae.g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_MD308","k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Streptomycetales.f__Streptomycetaceae.g__GGB30301.s__GGB30301_SGB43265","k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Oscillospiraceae.g__GGB30466.s__GGB30466_SGB63211","k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Clostridiaceae.g__GGB28846.s__GGB28846_SGB41513","k__Bacteria.p__Bacteria_unclassified.c__Bacteria_unclassified.o__Bacteria_unclassified.f__Bacteria_unclassified.g__Bacteria_unclassified.s__bacterium_1XD42_76","k__Bacteria.p__Firmicutes.c__CFGB76322.o__OFGB76322.f__FGB76322.g__GGB30414.s__GGB30414_SGB43453","k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Oscillospiraceae.g__GGB74395.s__GGB74395_SGB43523","k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Oscillospiraceae.g__GGB45514.s__GGB45514_SGB63186","k__Bacteria.p__Firmicutes.c__CFGB76074.o__OFGB76074.f__FGB76074.g__GGB28949.s__GGB28949_SGB41655","k__Bacteria.p__Bacteria_unclassified.c__CFGB76138.o__OFGB76138.f__FGB76138.g__GGB79948.s__GGB79948_SGB41679","k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Barnesiellaceae.g__Barnesiella.s__Barnesiella_sp_CU968","k__Bacteria.p__Bacteria_unclassified.c__Bacteria_unclassified.o__Bacteria_unclassified.f__Bacteria_unclassified.g__GGB79854.s__GGB79854_SGB41662","k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Eubacteriales_Family_XIII_Incertae_Sedis.g__Emergencia.s__Emergencia_sp_1XD21_10","k__Bacteria.p__Firmicutes.c__CFGB76790.o__OFGB76790.f__FGB76790.g__GGB30303.s__GGB30303_SGB43268","k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Lachnospiraceae.g__Schaedlerella.s__Schaedlerella_arabinosiphila","k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Oscillospiraceae.g__Oscillibacter.s__Oscillibacter_sp_CU971","k__Bacteria.p__Bacteria_unclassified.c__CFGB76313.o__OFGB76313.f__FGB76313.g__GGB28927.s__GGB28927_SGB41625","k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Lactococcus.s__Lactococcus_lactis","k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Eubacteriales_unclassified.g__Eubacteriales_unclassified.s__Clostridiales_bacterium","k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Parasutterella.s__Parasutterella_excrementihominis","k__Bacteria.p__Bacteria_unclassified.c__Bacteria_unclassified.o__Bacteria_unclassified.f__Bacteria_unclassified.g__GGB28963.s__GGB28963_SGB41672","k__Bacteria.p__Firmicutes.c__CFGB75984.o__OFGB75984.f__FGB75984.g__GGB45564.s__GGB45564_SGB63259","k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Oscillospiraceae.g__GGB30473.s__GGB30473_SGB43557","k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Lachnospiraceae.g__Dorea.s__Dorea_sp_5_2","k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Oscillospiraceae.g__GGB5207.s__GGB5207_SGB43496","k__Bacteria.p__Bacteria_unclassified.c__Bacteria_unclassified.o__Bacteria_unclassified.f__Bacteria_unclassified.g__Bacteria_unclassified.s__Bacteria_unclassified_SGB41508","k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_johnsonii","k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Oscillospiraceae.g__GGB30463.s__GGB30463_SGB102197","k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Erysipelatoclostridium.s__Clostridium_cocleatum"
"1","DMOF6_A3_wk12","DMOF6","A3","wk12","Lean","Cellulose","Lean+Cellulose",4.21794975684477,3.73107125543831,3.25308201838788,3.1080702150008,2.98834185805627,2.51073415735772,2.12518754164828,1.92150960495741,1.65596401267515,1.56769129928873,1.31016248548527,1.21637226906019,1.19973108430779,1.19643022709383,1.16380916406657,1.09681118973299,1.03175902649483,0.826722154284434,0.783515532166492,0.508553696316874,0.475111379056168,0.448814560582663,0.0528579639447466,-0.00582863862488381,-0.0162403381488083,-0.0424435338344091,-0.0965505483390441,-0.114914622160671,-0.417041485973544,-0.419753682079603,-0.474866017536626,-0.658689805868333,-0.681046097783941,-0.86184954541624,-0.876035728325128,-0.877245383720883,-0.990979080611474,-1.14877342665921,-1.19214305515626,-1.26872424985431,-1.29929756393483,-1.32703222124125,-1.94765011769118,-1.9654585857364,-2.02086977117621,-2.13447473773929,-2.14419298720821,-3.00262025870726,-3.75167967951105,-4.10863313619356,-4.54521815301554
"2","DMOF6_A3_wk14","DMOF6","A3","wk14","Lean","Cellulose","Lean+Cellulose",3.38806600508716,3.99770939766611,2.00964345604429,0.600564776924328,2.82905049292144,2.77280733912778,4.72299497500036,1.46850102602793,-1.27855242322898,4.59560827169984,-1.49655457504277,0.752165463542868,1.29452426397155,-0.829382880886083,0.635451165242429,2.05648668034874,2.53979923171003,-0.617336327783604,-2.25639313010139,0.920038400650288,1.00854926784849,0.355196804813263,-3.03920773170909,-0.475300428677526,-0.523353599078047,-0.917398002699978,0.307875862658442,-1.49862454059247,1.77691595373627,0.884430342186541,-2.3715271575862,-0.207018919588339,2.45265902545287,-2.46179056996221,0.695279153658577,-3.60367083887883,-2.7079993942074,-3.09284521511284,-0.938239408041503,2.38949294398212,-1.64712743352214,1.9946377350069,-6.64819327660279,0.880599213448788,-0.25567811283598,-1.07903122272067,-0.83108211663904,-2.76222094837404,0.220969663186906,-7.6778126937834,1.666324035711
"3","DMOF6_A3_wk16","DMOF6","A3","wk16","Lean","Cellulose","Lean+Cellulose",3.74257970963501,3.74638265454046,2.943273898405,-4.11606094598578,2.43439230881904,2.30290265020798,4.0436733897321,1.58645490405522,-0.605082454160407,4.52295997354194,0.429475688095246,0.924802023871138,1.18134883583603,-0.114575280685498,0.948774805008154,1.55563703604032,2.39175192137084,0.302372889038644,-4.09105964378039,0.893138718931756,0.609009114679629,0.71579082887123,-1.90672065660611,0.0461788391138871,-1.57376149820113,-1.12859055609678,0.0591049885394259,-1.31308422132796,1.24124157558327,0.875576460215805,-2.38071556603783,-0.0414599410745682,2.5111708243159,-2.03926001846246,0.0627953879884853,-3.44208368153357,-4.58690881335682,-3.55825511329562,-0.814303215068299,1.31426502986799,-2.04615842735271,1.8518369366927,-3.80646876389828,0.662175723492309,-0.42939913890774,-0.501273235660007,0.95191402384623,-3.30559966295508,0.364769948869066,-5.12977379086747,1.71484353610976
"4","DMOF6_A3_wk1","DMOF6","A3","wk1","Lean","Cellulose","Lean+Cellulose",4.19163029733772,3.70870154647554,2.84327557190826,1.26865332075199,5.83710439645017,1.4095381549526,4.86586622052002,0.0732573029481056,-1.68137767605671,5.29321197196223,0.413867985747479,0.863935099889462,-0.0318088156194438,-0.99101989758434,-0.00227859182118184,2.15190052557426,4.19191639962712,0.465953528985417,-2.26015214824631,0.538340390365524,-2.26015214824631,-2.53426214315256,-0.625446118503475,-1.42427686431217,-1.7520631849767,-1.15329239014818,-0.477544157196556,-2.93972725126073,-0.469221179479898,0.56910746390597,-2.2392540306087,-1.45600819171434,4.19013967425597,-1.20729116749112,1.49417767822323,-2.59315215915678,-6.17840570342573,-3.4416060890369,-4.64692933246071,3.58023308451542,-1.69328674850483,2.093206591558,-5.61878991548983,2.4723345054936,0.735952726690617,-2.79401544007933,-2.40852246515808,-0.711137014646271,2.36805498567172,-2.49894547122766,0.469606871794502
"5","DMOF6_A4_wk12","DMOF6","A4","wk12","Lean","Cellulose","Lean+Cellulose",3.94707431740308,3.39870630816161,3.31957567366748,2.69318671372072,3.86715507530177,2.83821090453835,2.27113263967935,0.897948347541965,0.849786512025824,2.8021194024098,1.37575598423463,1.53131295733797,1.16618122106656,0.585755827383041,0.207512579457107,1.88102735990673,-0.0961800437184293,0.803536917478729,1.41486609589863,0.78078439031571,0.344930981832204,-0.0903843030293858,-0.605609085708171,1.02767977555867,-0.404967225517325,-1.15587218811711,-0.0671611984183738,-0.367714820255276,0.326026008288859,-0.790137500531563,-0.811146271673016,-0.532464455632362,-1.17516628375311,-1.09584617011564,-0.610139194786567,-2.24042377144785,-1.44071711960022,-1.25008316473299,-1.00731471650608,-1.66977283094337,-1.51447364978393,-1.39097867987265,-2.33459592479218,-0.897768164723933,-1.76166436088098,-2.14212350100511,1.6737035656974,-4.29536117483843,-2.13734320140757,-3.32290017149721,-4.79566038561746
"6","DMOF6_A4_wk14","DMOF6","A4","wk14","Lean","Cellulose","Lean+Cellulose",3.71280831274489,3.73635596750008,2.27825484237912,-2.24744773115178,2.53167576195975,2.32010533700614,4.10925434772354,1.92493083368278,-0.77707025282135,4.36146040244825,0.460805856334413,0.992799911408346,1.36764641188511,0.0674939607107223,0.374131824625494,1.85419280506709,2.32228891672784,-0.704880067152795,-1.55087393387519,0.924421235536407,-3.45473137512503,-0.114089527529855,-0.858867654751037,-0.328933529398264,-2.94594865298884,-1.28538617205703,0.283302608256206,-1.07226057265228,1.44059231660206,0.62625911088576,-1.96033790478143,-0.31580472488974,1.77142666886837,-2.27922103546284,0.363429381332676,-3.57379073514103,-2.26127283614363,-3.18571736974472,-0.537374407614601,1.62827204026944,-1.61078615272639,1.37507104945068,-4.43556062813675,0.775448471343034,-0.122253578680746,-0.53875486062234,1.08937723134963,-4.21650706207407,0.244489826459563,-3.93705548875882,1.37863082172312
"7","DMOF6_A4_wk16","DMOF6","A4","wk16","Lean","Cellulose","Lean+Cellulose",4.42802634120385,3.71723552477902,2.53379980192856,-3.48366981694385,1.12123659799598,2.51556664821814,3.68285748330251,1.51412143975644,-0.511734952398944,3.93359109411933,1.01743327784651,1.30197039596435,1.5539675802008,0.945156514530224,0.638311291481501,1.50516172806781,2.60159027697733,0.0940938861322786,-1.84777189194668,0.888916796207348,-0.520665097089339,0.632127952446104,-1.16776720368809,0.47649426710869,-4.85903510753157,-1.64155155577374,0.572405959850354,-1.46306877528695,1.33638130736509,0.97927826008226,-1.57323231179626,0.37397822755934,1.39105763663747,-2.13146649115724,-0.160295386216917,-4.15292878232914,-2.55297778882676,-2.68527201687434,-0.481584142677757,-0.17160394027311,-1.7851347920914,1.03515210880743,-3.41365183004167,-0.129571722097992,-0.443342456164546,-0.193138003169214,1.70021055804495,-4.8503770447885,0.533682934437973,-3.5829438865453,0.778979104657821
"8","DMOF6_A4_wk1","DMOF6","A4","wk1","Lean","Cellulose","Lean+Cellulose",4.05664546163247,3.70901838014798,2.57723691576847,2.5585540101534,4.86034196435599,2.02706734062375,3.63731823437389,0.661901226879134,-0.876903770403267,4.02696097558265,0.164750584034479,0.79476763579588,-0.726280166387373,0.516737682493456,0.382801855966281,1.69506978853865,2.87707223114934,0.190461523780784,0.222974976935766,0.567544474069952,-2.87820025310662,-2.91374199996499,-0.0728725525515737,-0.0666146732530493,-0.773025737453474,-2.39830391439679,-1.79621426430434,-1.67093510534,0.597548399971225,0.345281823495018,-2.46918503638042,-0.481010634390628,3.10261859534486,-1.21623799057205,-0.091645496015107,-1.66630546744125,-3.22755825959007,-2.45447418586385,-4.4934747579852,1.4351538827544,-1.71027183450362,0.860438827201301,-3.33644017519693,0.850631758510868,-0.0735181114225512,-2.16584018568668,0.59502451184581,-0.616093696001062,1.73607481708673,-4.88201080399294,-1.99283880628862
"9","DMOF6_B2_wk12","DMOF6","B2","wk12","HighFat","Cellulose","HighFat+Cellulose",4.66481786603696,4.55034166208289,2.28801462320371,3.15108697215382,-0.844997368274812,2.98711904025918,4.00304585828568,-1.30328003222239,-1.53152130060827,4.52642402153092,2.80939271313247,1.5404856153993,1.60026261127222,2.16592442445454,1.23200282489068,1.90940719116788,3.07619674415468,-3.47572932159307,0.547068089337001,0.880826868295514,-3.33959714726848,0.195813212867608,-1.01899354877175,-0.424567972558447,-10.1761742403541,-10.1761742403541,0.413536696712482,-0.16197631108187,3.33660922428911,1.36239329384276,-1.18301420553778,0.857936744122163,0.547068089337001,-1.84917679844067,2.04648131515975,-2.63997745220291,-0.886578850847299,-3.53709826796935,-1.41014827526723,1.08005677388627,-2.14922287885214,2.05855380122729,-1.37021690733897,-1.01339699384359,1.11099802645185,-0.343864873714475,-3.33959714726848,-2.13277127396013,2.71005666744848,-2.82825217786629,-0.515593384805707
"10","DMOF6_B2_wk14","DMOF6","B2","wk14","HighFat","Cellulose","HighFat+Cellulose",4.32191957819878,4.14838656490512,1.37955163891024,3.44427853970151,-0.588792844017503,3.1003051800698,4.02629233676012,-2.51194466762133,-0.493547555034394,5.46732815758413,2.89205184513511,1.75283107000508,1.93746385499236,2.76973319554335,1.37985071178656,1.83731656395582,2.73242824857588,-10.1399688076999,-1.96797479962159,1.20174651405885,-1.68259871488789,0.208322019704245,0.0346155460583075,0.168206728342824,-10.1399688076999,-10.1399688076999,0.377952143697398,-0.62033433854642,3.23384883796082,0.930787519164293,-1.3864285278133,1.68909651361185,0.593752887977237,-0.43403054337607,1.56416380521087,-2.63938961418945,-0.843477889860629,-3.85405273645257,-1.65423546904589,-0.882919621911926,-2.08434140444626,1.97128550278097,-1.3388465492473,0.430049322552042,0.742764906959136,-0.268070582905136,1.27835899361463,-2.2644361430781,3.98692206756043,-2.14337493603045,-1.52290743419178
