"","Diet","Supplement","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_28_4","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB30454|s__GGB30454_SGB43514","k__Bacteria|p__Firmicutes|c__CFGB76293|o__OFGB76293|f__FGB76293|g__GGB79698|s__GGB79698_SGB41545","k__Bacteria|p__Bacteroidetes|c__CFGB9382|o__OFGB9382|f__FGB9382|g__GGB27878|s__GGB27878_SGB40312","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB30461|s__GGB30461_SGB43533","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB30457|s__GGB30457_SGB63218","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB75064|s__GGB75064_SGB102200","k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia|s__Akkermansia_muciniphila","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB30463|s__GGB30463_SGB43537","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium","k__Bacteria|p__Firmicutes|c__CFGB72709|o__OFGB72709|f__FGB72709|g__GGB30300|s__GGB30300_SGB43264","k__Bacteria|p__Bacteria_unclassified|c__CFGB76064|o__OFGB76064|f__FGB76064|g__GGB28904|s__GGB28904_SGB41597","k__Bacteria|p__Firmicutes|c__CFGB76790|o__OFGB76790|f__FGB76790|g__GGB30302|s__GGB30302_SGB43267","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Christensenellaceae|g__GGB30455|s__GGB30455_SGB43519","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__GGB29683|s__GGB29683_SGB42492","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB75055|s__GGB75055_SGB43513","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB30468|s__GGB30468_SGB43552","k__Bacteria|p__Firmicutes|c__CFGB9827|o__OFGB9827|f__FGB9827|g__GGB29531|s__GGB29531_SGB42317","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_unclassified_SGB41424","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB28766|s__GGB28766_SGB41416","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_MD308","k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptomycetales|f__Streptomycetaceae|g__GGB30301|s__GGB30301_SGB43265","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB30466|s__GGB30466_SGB63211","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB28846|s__GGB28846_SGB41513","k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified|s__bacterium_1XD42_76","k__Bacteria|p__Firmicutes|c__CFGB76322|o__OFGB76322|f__FGB76322|g__GGB30414|s__GGB30414_SGB43453","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB74395|s__GGB74395_SGB43523","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB45514|s__GGB45514_SGB63186","k__Bacteria|p__Firmicutes|c__CFGB76074|o__OFGB76074|f__FGB76074|g__GGB28949|s__GGB28949_SGB41655","k__Bacteria|p__Bacteria_unclassified|c__CFGB76138|o__OFGB76138|f__FGB76138|g__GGB79948|s__GGB79948_SGB41679","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_sp_CU968","k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__GGB79854|s__GGB79854_SGB41662","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis|g__Emergencia|s__Emergencia_sp_1XD21_10","k__Bacteria|p__Firmicutes|c__CFGB76790|o__OFGB76790|f__FGB76790|g__GGB30303|s__GGB30303_SGB43268","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Schaedlerella|s__Schaedlerella_arabinosiphila","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_CU971","k__Bacteria|p__Bacteria_unclassified|c__CFGB76313|o__OFGB76313|f__FGB76313|g__GGB28927|s__GGB28927_SGB41625","k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_lactis","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium","k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis","k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__GGB28963|s__GGB28963_SGB41672","k__Bacteria|p__Firmicutes|c__CFGB75984|o__OFGB75984|f__FGB75984|g__GGB45564|s__GGB45564_SGB63259","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB30473|s__GGB30473_SGB43557","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Dorea|s__Dorea_sp_5_2","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB5207|s__GGB5207_SGB43496","k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified|s__Bacteria_unclassified_SGB41508","k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_johnsonii","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB30463|s__GGB30463_SGB102197","k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Clostridium_cocleatum"
"DMOF6_A3_wk12","Lean","Cellulose","0.261267130241881","0.160559544899537","0.0995515532376207","0.0861132964297734","0.0763963922076673","0.0473860448045215","0.0322262441478516","0.0262877544252482","0.0201571210362443","0.0184540694742889","0.0142642456212466","0.0129872211253067","0.0127728867146656","0.0127307947474156","0.0123222032661605","0.0115236887075353","0.0107979104772542","0.00879616445313992","0.00842420531158358","0.00639903572410423","0.00618857588785431","0.0060279571676368","0.00405703162163442","0.00382578997728619","0.00378616364828515","0.00368824258639816","0.00349398551578422","0.00343040727236479","0.00253590893904819","0.00252904037535467","0.00239343027166226","0.00199153123708292","0.00194750198263732","0.00162538395711339","0.00160248874480168","0.00160055145760608","0.00142848513123271","0.0012199625821784","0.00116818417895039","0.00108206295725481","0.00104948130896508","0.00102077423506655","0.000548780627409831","0.0005390941914318","0.000510034883497711","0.000455262490967398","0.000450859565522839","0.000191086964293859","9.03480301223499e-05","6.32260093838656e-05","4.08591481255058e-05"
"DMOF6_A3_wk14","Lean","Cellulose","0.0681675928871046","0.125413047130223","0.0171765782344308","0.00419741158552964","0.0389762997287426","0.0368446567583678","0.259018177911071","0.00999819218597972","0.000641049146106334","0.228037831066602","0.000515482818518495","0.00488450882460537","0.00840164511075846","0.00100453062070271","0.00434642833083338","0.0180003274531056","0.0291863898892032","0.00124180621086445","0.00024111293124252","0.00577733018273418","0.00631199970665659","0.00328412440830332","0.000110216963264706","0.001431328223132","0.0013641747542183","0.000919895931309887","0.0031323362499968","0.0005144168904405","0.0136101960710744","0.00557523021914628","0.000214891100523838","0.00187176970495964","0.0267507442309841","0.000196343951966721","0.00461440264964138","6.26765709861195e-05","0.000153493643231314","0.000104460951643532","0.000900922411521573","0.0251132655175678","0.000443426080446018","0.016920755495712","2.98459861838503e-06","0.00555391165758638","0.00178287130325483","0.000782604394864101","0.00100282513577792","0.00014539258983855","0.00287161024211917","1.06592807799524e-06","0.0121852634164103"
"DMOF6_A3_wk16","Lean","Cellulose","0.116987078618897","0.117432821063305","0.0526021860262319","4.52036625266214e-05","0.0316227275622943","0.0277264388783541","0.158088842553545","0.0135439328101915","0.00151346439725207","0.255301130778201","0.00425868091516627","0.00698863881281831","0.0090325309969334","0.00247170574971514","0.00715820023048146","0.0131329037268799","0.030302666176865","0.00375037812768337","4.63480590462818e-05","0.00677082200857611","0.00509618843480506","0.00567048475492176","0.000411792014324791","0.0029027617721209","0.000574487052869973","0.000896634673154631","0.00294052685726972","0.000745574332559339","0.00959004283476173","0.00665294916705099","0.00025634482040413","0.00265919604618632","0.0341463126209007","0.000360675636446586","0.0029513986242065","8.869073027375e-05","2.82284474849781e-05","7.89633598566283e-05","0.0012277467328433","0.0103165438919934","0.000358196110653988","0.0176603270914132","6.16066793084323e-05","0.00537446752183604","0.00180414111324605","0.00167902042709641","0.00718070669536813","0.000101660557496578","0.00399184579333191","1.64030167818109e-05","0.0153993810340691"
"DMOF6_A3_wk1","Lean","Cellulose","0.0638432129189431","0.0393895884439222","0.0165779840677879","0.00343306450149744","0.330929174666869","0.00395245987073299","0.125294404331339","0.0010387907384711","0.000179680016916948","0.192099209395413","0.0014603380762101","0.00229041971425121","0.000935186940415929","0.000358359030954136","0.000963215021049213","0.00830369426369043","0.0638614812214988","0.00153841630083139","0.000100725914775866","0.00165390700808372","0.000100725914775866","7.65767203016512e-05","0.000516517485956242","0.000232357793464326","0.000167417731639886","0.000304680251526998","0.000598849972816514","5.1051146867767e-05","0.000603854987215315","0.00170558378175134","0.000102853045895356","0.000225100522586065","0.0637481176453659","0.000288664205450835","0.00430155962504934","7.21973327027008e-05","2.00200575951905e-06","3.09059639125947e-05","9.25927663778142e-06","0.03464083078234","0.000177552885797458","0.00783034502692385","3.50351007916e-06","0.0114402116620589","0.00201526904767714","5.90591699058485e-05","8.68369998191928e-05","0.000474099988926406","0.0103073266528904","7.9329478220992e-05","0.00154404694203004"
"DMOF6_A4_wk12","Lean","Cellulose","0.191015526229085","0.110386374258999","0.101988092896859","0.0545145212001093","0.176343795255037","0.0630224682081368","0.0357450942581813","0.00905420005057071","0.00862846747767099","0.0607884497013008","0.0146002168410675","0.0170575573837065","0.0118397393820668","0.00662623138397726","0.00453939151689138","0.0241989140068092","0.00335046905609006","0.00823849197126153","0.0151825462096232","0.0080531618186044","0.00520808058621156","0.00336994388694637","0.0020130909174497","0.010308411083669","0.00246037350810025","0.00116114688236691","0.00344912024846053","0.00255375691835385","0.00511054680216892","0.00167387767507554","0.00163907838715197","0.00216585659883891","0.00113895834557161","0.00123298027486968","0.00200399202106602","0.000392529582587329","0.000873334423072502","0.00105674901859623","0.00134711555406851","0.000694549090621175","0.00081123844599789","0.000917871126424216","0.000357251405380416","0.00150307383068007","0.000633570521874384","0.000433075541911113","0.0196678232374959","5.02833747519345e-05","0.000435150728805637","0.000132971591010672","3.04892843733943e-05"
"DMOF6_A4_wk14","Lean","Cellulose","0.123019547611453","0.125950745421198","0.0293059274042671","0.000317298350968279","0.0377585037652253","0.0305584208949314","0.182872520607451","0.0205830060715076","0.00138052615859883","0.235331546523296","0.00476044337543486","0.00810381440539354","0.0117891706145423","0.00321243402929213","0.00436521209615858","0.0191773090292316","0.0306252205477668","0.00148387199831161","0.000636774951485541","0.00756820704407179","9.48748692445184e-05","0.00267900491751937","0.00127209773660509","0.00216106558031714","0.000157802078437312","0.000830397133617215","0.00398619667463583","0.00102764973166386","0.012681284818714","0.00561697950363985","0.00042282244023004","0.00218962485218156","0.0176539865113107","0.000307375214134031","0.00431874277244698","8.42256492272759e-05","0.000312941851870315","0.000124160224291935","0.00175445899784063","0.0152992987488619","0.000599744709152858","0.0118770266796845","3.55780759666947e-05","0.00652071103873944","0.00265722242202956","0.00175203872056398","0.00892549854081483","4.42910741626199e-05","0.00383444528939013","5.85707100948297e-05","0.0119193815320258"
"DMOF6_A4_wk16","Lean","Cellulose","0.259817744956349","0.127636909418812","0.0390855903180643","9.52056725004372e-05","0.0095180563312086","0.038379394395671","0.123323569346452","0.0140986000162791","0.00185933539744811","0.158466807850053","0.00857960041656143","0.0114035471331898","0.0146717172404081","0.00798137400408066","0.00587241142576876","0.013972844831284","0.0418270951996044","0.00340773534580688","0.000488792199914334","0.0075448926132325","0.0018428051817832","0.00583621234589497","0.000964820562416523","0.00499505453611088","2.40629721704399e-05","0.000600737331315948","0.00549786603285495","0.000718122786860444","0.0118027832279828","0.00825841204889512","0.000643213708277682","0.00450835476855919","0.0124660842869419","0.000368058852589603","0.00264232358755061","4.87536740496727e-05","0.00024146669464946","0.000211544911863608","0.00191624955771211","0.00261261104800102","0.000520387928590303","0.00873297570874346","0.000102110699297171","0.0027247654226389","0.00199094939305861","0.00255695234715461","0.0169821810552429","2.42722154067034e-05","0.00528904128306278","8.62082133410537e-05","0.00675939350429482"
"DMOF6_A4_wk1","Lean","Cellulose","0.130972548870271","0.0925140633473153","0.0298319272664869","0.0292797543436326","0.292564236157905","0.0172086063803297","0.0861130117212489","0.00439401556321515","0.000943120254261659","0.127141833763062","0.0026727098238561","0.00501839381230028","0.00109643293324494","0.00380029984992667","0.0033239177917633","0.0123469871462155","0.0402622586468969","0.0027423187256848","0.00283294630124507","0.00399836994003249","0.000127472074219162","0.000123021060958357","0.00210743113973387","0.00212066054025904","0.00104635903406088","0.00020598300256947","0.000376110620538013","0.000426308158979312","0.0041201546084184","0.00320151492709117","0.000191888127243588","0.00140120370235283","0.0504488970512779","0.000671732084609805","0.00206823749518734","0.000428286387095226","8.98857400168091e-05","0.000194731830160213","2.53460477351382e-05","0.00952096464337617","0.000409864137765783","0.0053590199660091","8.06127957234662e-05","0.00530672056019464","0.00210607110790418","0.000259889718728108","0.00410976891080986","0.00122415228597859","0.0128637992414979","1.71858567569957e-05","0.000308974503854206"
"DMOF6_B2_wk12","HighFat","Cellulose","0.191689561917293","0.170955107795178","0.0177977840084997","0.0421884423088734","0.000775739868630472","0.0358082521095992","0.098899599663186","0.000490553614675219","0.000390447419409291","0.166914775193225","0.0299776482481222","0.00842787738948117","0.00894703277423237","0.0157522585799845","0.00619078661720127","0.0121881787076679","0.0391443492681125","5.58732252647016e-05","0.00312091872549983","0.0043574464132032","6.40214039491378e-05","0.00219651616821863","0.000651854294754866","0.00118115333052138","6.87444255293652e-08","6.87444255293652e-08","0.00273080388481236","0.0015358485373357","0.0507884291868931","0.0070529969535033","0.000553244703737102","0.00425883682218544","0.00312091872549983","0.000284188517789812","0.0139787825459129","0.000128874254702811","0.00074414489005817","5.25474380465655e-05","0.000440833095764068","0.0053181000511621","0.000210522330908076","0.0141485639833988","0.00045879234674201","0.000655512660694818","0.00548522085887349","0.00128042807898278","6.40214039491378e-05","0.00021401440748712","0.0271429135127431","0.0001067577697022","0.00107838650548095"
"DMOF6_B2_wk14","HighFat","Cellulose","0.110210059067276","0.092652428076116","0.00581255500077035","0.0458212122818592","0.000811943721629119","0.0324848483017029","0.0820034181553418","0.000118662010709181","0.000893080139208046","0.346470179210134","0.0263777391278291","0.00844267890846724","0.0101546573193826","0.0233407740405579","0.00581429363828989","0.00918696065329393","0.0224860888132398","5.77434743483965e-08","0.000204434795006903","0.00486572198491626","0.000271951885349367","0.00180180801609203","0.00151449816598665","0.00173095853717043","5.77434743483965e-08","5.77434743483965e-08","0.00213490198754552","0.000786733477595666","0.0371259962736775","0.00371083201255621","0.000365693424945019","0.00792137742552264","0.00264910403395197","0.000947847221073822","0.00699106146610426","0.000104463137632868","0.000629386782076533","3.10057024319464e-05","0.000279775754187335","0.000605045856802855","0.000181977393712736","0.0105039785743519","0.000383514459520391","0.00224907251799586","0.00307478045332141","0.00111895813028938","0.00525314837885564","0.000151985896500526","0.0788376490051641","0.000171545568595445","0.000319039984837137"
